0,3.0
1,18.0
2,55.0
3,2.0
4,7.0
5,23.0
6,14.0
7,42.0
8,33.0
9,39.0
10,33.0
11,43.0
12,53.0
13,9.0
14,3.0
15,19.0
16,6.0
17,30.0
18,9.0
19,33.0
20,5.0
21,22.0
22,38.0
23,11.0
24,4.0
25,19.0
26,39.0
27,44.0
28,14.0
29,19.0
30,50.0
31,40.0
32,35.0
33,67.0
34,16.0
35,22.0
36,53.0
37,36.0
38,38.0
39,20.0
40,56.0
41,25.0
42,
43,66.0
44,4.0
45,
46,3.0
47,17.0
48,1.0
49,6.0
50,56.0
51,20.0
52,13.0
53,12.0
54,63.0
55,12.0
56,24.0
57,45.0
58,35.0
59,15.0
60,7.0
61,26.0
62,35.0
63,59.0
64,11.0
65,18.0
66,43.0
67,20.0
68,27.0
69,36.0
70,13.0
71,32.0
72,22.0
73,25.0
74,13.0
75,9.0
76,49.0
77,43.0
78,7.0
79,27.0
80,10.0
81,7.0
82,50.0
83,51.0
84,3.0
85,
86,37.0
87,
88,56.0
89,7.0
90,49.0
91,17.0
92,18.0
93,43.0
94,18.0
95,39.0
96,22.0
97,53.0
98,1.0
99,60.0
100,20.0
101,2.0
102,37.0
103,55.0
104,25.0
105,22.0
106,23.0
107,55.0
108,5.0
109,72.0
110,34.0
111,11.0
112,47.0
113,61.0
114,33.0
115,14.0
116,50.0
117,12.0
118,3.0
119,47.0
120,37.0
121,7.0
122,37.0
123,13.0
124,11.0
125,13.0
126,32.0
127,24.0
128,15.0
129,17.0
130,35.0
131,53.0
132,9.0
133,16.0
134,49.0
135,43.0
136,14.0
137,8.0
138,16.0
139,43.0
140,14.0
141,14.0
142,9.0
143,53.0
144,12.0
145,7.0
146,
147,22.0
148,4.0
149,60.0
150,38.0
151,12.0
152,48.0
153,8.0
154,25.0
155,14.0
156,
157,25.0
158,55.0
159,36.0
160,15.0
161,47.0
162,11.0
163,43.0
164,55.0
165,23.0
166,41.0
167,32.0
168,49.0
169,19.0
170,50.0
171,13.0
172,54.0
173,67.0
174,35.0
175,36.0
176,37.0
177,8.0
178,50.0
179,38.0
180,15.0
181,23.0
182,15.0
183,
184,20.0
185,55.0
186,34.0
187,19.0
188,39.0
189,5.0
190,40.0
191,35.0
192,50.0
193,36.0
194,17.0
195,14.0
196,47.0
197,20.0
198,50.0
199,67.0
200,13.0
201,14.0
202,25.0
203,3.0
204,39.0
205,14.0
206,4.0
207,55.0
208,10.0
209,28.0
210,9.0
211,48.0
212,9.0
213,20.0
214,49.0
215,46.0
216,9.0
217,13.0
218,24.0
219,2.0
220,56.0
221,39.0
222,8.0
223,67.0
224,13.0
225,2.0
226,20.0
227,12.0
228,2.0
229,15.0
230,25.0
231,13.0
232,14.0
233,54.0
234,3.0
235,37.0
236,43.0
237,12.0
238,48.0
239,8.0
240,7.0
241,20.0
242,10.0
243,
244,32.0
245,
246,6.0
247,12.0
248,14.0
249,52.0
250,8.0
251,53.0
252,14.0
253,36.0
254,7.0
255,49.0
256,23.0
257,44.0
258,2.0
259,24.0
260,49.0
261,56.0
262,45.0
263,7.0
264,43.0
265,39.0
266,37.0
267,29.0
268,54.0
269,19.0
270,54.0
271,22.0
272,3.0
273,40.0
274,24.0
275,50.0
276,35.0
277,19.0
278,13.0
279,22.0
280,41.0
281,1.0
282,42.0
283,14.0
284,31.0
285,45.0
286,53.0
287,2.0
288,44.0
289,14.0
290,32.0
291,28.0
292,48.0
293,18.0
294,43.0
295,10.0
296,19.0
297,15.0
298,49.0
299,26.0
300,19.0
301,13.0
302,13.0
303,33.0
304,11.0
305,7.0
306,55.0
307,8.0
308,13.0
309,3.0
310,7.0
311,46.0
312,52.0
313,36.0
314,3.0
315,8.0
316,
317,17.0
318,53.0
319,50.0
320,36.0
321,13.0
322,14.0
323,17.0
324,16.0
325,37.0
326,17.0
327,45.0
328,43.0
329,67.0
330,
331,
332,49.0
333,13.0
334,18.0
335,23.0
336,30.0
337,19.0
338,23.0
