topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49
0.00572429497285,0.0181818181818,0.00664705368326,0.00741710296684,0.0731590309427,0.00518285475277,0.010517144813,0.0248962655602,0.0683265778807,0.00768673228046,0.00969817819269,0.908627510855,0.0185320653499,0.00749795341222,0.00550072208476,0.00982530231699,0.00558548384635,0.00662138238533,0.0425176144403,0.00982422113889,0.156422989254,0.0284688747214,0.00770212446513,0.0261080106694,0.0286391042205,0.00464240968616,0.0334946655347,0.0078096234715,0.0273585709324,0.00806060606061,0.0102155981689,0.0215086668561,0.00667707618185,0.00615238996687,0.126471108317,0.021930541777,0.0247751697187,0.0112778117983,0.00767066167742,0.010031430561,0.010483059376,0.00711690452111,0.0351444588185,0.0131557751168,0.0377077453747,0.120607823624,0.00603757715933,0.0410456877596,0.0308088608552,0.00674870980548
0.0174482257015,0.339262062441,0.00449635135623,0.0056223378577,0.0245504901361,0.672988902416,0.0256526181175,0.00445851996373,0.128991437128,0.00582672319578,0.00656026244823,0.00423763788129,0.00480580572337,0.0056836243899,0.0165834301057,0.0239651286265,0.0035941910402,0.00434117123277,0.0615745160649,0.00744698983936,0.0244672982246,0.117298145057,0.0234768485352,0.021377446617,0.0403682598354,0.00304369906576,0.0159451734434,0.0190486384012,0.00518182204415,0.0245695364238,0.00774366279945,0.00385185562627,0.019525868002,0.00406816208711,0.0128084937675,0.017888498073,0.0041589184987,0.0275079790578,0.0233809468,0.007604059437,0.00684245253049,0.0557470182303,0.00911379482779,0.0384716186244,0.282145371403,0.0277123648868,0.0487471047688,0.00642026525662,0.00308426575985,0.00456511590437
0.000717478100232,0.0668630338733,0.0011845265032,0.0125637842484,0.0455621140821,0.0392552737352,0.0178149257102,0.0256448646105,0.0286295882855,0.0130205076535,0.018696487856,0.253569244761,0.0107391458457,0.00288977427307,0.000767745509054,0.222343241013,0.0543672955148,0.0624809880973,0.0229507452793,0.145189678941,0.0969100699258,0.495236507445,0.000965377510279,0.078044111069,0.0294160739498,0.0265169000359,0.029591906616,0.00300989453382,0.0817823837893,0.106082474227,0.00393717740688,0.0328265864861,0.0128723015052,0.0121291367626,0.147968334674,0.000735582278278,0.000610772897592,0.122401373729,0.000961433992124,0.0169921773818,0.00123635256971,0.000892026556905,0.00463380547633,0.0023444017513,0.113212945273,0.0341118497117,0.000570561415401,0.00326431095584,0.00943108510146,0.0130103993157
0.272054650552,0.0115027829314,0.0188559277954,0.00537943731661,0.023815234897,0.088264406128,0.0422997252918,0.0819502074689,0.0741169658367,0.119608933067,0.00613558212191,0.00393639773115,0.0359494200021,0.0301566038338,0.00338505974446,0.0071260434387,0.0168894392497,0.0195654381762,0.06001057581,0.00712525928755,0.342640833605,0.0206477552924,0.0046907675314,0.0368495922019,0.0394056847545,0.0137177970426,0.0395036752984,0.00566412251779,0.00484637542231,0.00490909090909,0.0242480132361,0.0304706113795,0.00422427268648,0.00378608613346,0.0118979788312,0.00357419292543,0.00384707604327,0.00817951185373,0.00467160598399,0.106487493648,0.00634973882206,0.171287303549,0.0087200536918,0.00832304140042,0.275970971644,0.00824028608611,0.00359379592818,0.00614289204565,0.00286217287524,0.138141957855
0.00493533496902,0.149023638232,0.0220179383568,0.00669878917647,0.00730813765874,0.0044685196032,0.00949860560864,0.0230678527717,0.0642441460844,0.0209800573366,0.00844229900227,0.00557263020133,0.00572592401573,0.034157804366,0.00475491305832,0.00887376501457,0.0498742184698,0.0229178555033,0.0103632861672,0.00887278854382,0.0291518006695,0.181684041664,0.00664056698489,0.00636359281639,0.00884873496552,0.0160682570773,0.0313763815173,0.00705329579717,0.00666840563446,0.00694964028777,0.0465383531413,0.0348226347991,0.00581241883456,0.00531822530617,0.118393290555,0.020312805997,0.00554089657456,0.010185605343,0.00661344060564,0.961684991118,0.00902598954047,0.00613600590479,0.0108587195744,0.043577660022,0.0340559161326,0.0932569721609,0.00517610032245,0.0695203426802,0.00406850473049,0.0058747761616
0.0122941139909,0.0377880184332,0.013814844291,0.0133986376175,0.0174482934718,0.0111312585098,0.0189987132106,0.04012180431,0.0447914526402,0.013885709926,0.0201561214973,0.0138816415409,0.0287577380812,0.013544690035,0.0117112147611,0.0177489332178,0.0122219995993,0.0913840703062,0.0681927674184,0.0177469801219,0.0583082110482,0.051427644658,0.0464612024187,0.0151931778218,0.0176988691617,0.064071559149,0.0312332102473,0.0141077069163,0.0159209232136,0.111247311828,0.604013084785,0.0346624886565,0.0382470308481,0.0130986367037,0.041958025707,0.0126043322799,0.0401336900772,0.0203728213131,0.0164743412936,0.0455023698898,0.0636828948935,0.0152850326302,0.0217191562138,0.0753577348856,0.0681172174511,0.0205241925195,0.0132112575476,0.0384185956091,0.0101944221947,0.0140261203791
0.0169146460476,0.211873840445,0.0188559277954,0.00537943731661,0.0423191584141,0.00315647545093,0.0249637723034,0.0352697095436,0.00463231036479,0.106938495242,0.0488867349713,0.00393639773115,0.0254990072108,0.00543807610117,0.00338505974446,0.0071260434387,0.0440189322177,0.0195654381762,0.06001057581,0.00712525928755,0.0234102432898,0.0206477552924,0.0046907675314,0.00462484760429,0.00710594315245,0.0246082618702,0.0034496167162,0.00566412251779,0.0217305220549,0.00490909090909,0.0242480132361,0.00358477780935,0.00422427268648,0.00378608613346,0.0118979788312,0.0173414545641,0.00384707604327,0.00817951185373,0.0226659401446,0.00727554304427,0.00634973882206,0.00433435538504,0.0285383575368,0.0373194436987,0.0273484746674,0.00824028608611,0.0182564833151,0.913615580608,0.00286217287524,0.00426959191775
0.00700843362077,0.0220140515222,0.11900872461,0.0085862553891,0.0101647995155,0.0523875266857,0.0340580427235,0.0475137745732,0.00918868121541,0.0248922175236,0.0657068606826,0.0079134261614,0.00733927350786,0.00867985023004,0.00671462670623,0.0113740574111,0.00688265905657,0.047320888954,0.0144141683053,0.0113728058077,0.0373656789319,0.15142712935,0.00942995221399,0.0291896119287,0.011341974838,0.00568384757951,0.00660188413322,0.00904064860888,0.00927500404725,0.0814754098361,0.0118258753077,0.0240797165145,0.0266613931852,0.0254319474293,0.0817688053372,0.00718527794542,0.562730102228,0.0130555248813,0.100248069394,0.0116126774969,0.044159457988,0.0297878376462,0.0639513922762,0.0891326871496,0.0436515892232,0.0367926931654,0.0074397467182,0.0274278756614,0.0481266445542,0.0457236943027
0.0353419686933,0.0615224191867,0.00602324259724,0.00689653145036,0.00760741867766,0.15500180328,0.00977899596312,0.041062180089,0.00678785624622,0.00714723675264,0.0328160461265,0.0228617551928,0.00589494817892,0.0625432879798,0.0477676405181,0.00913571063276,0.00500790948268,0.0758012192472,0.0697785432901,0.0455411396534,0.149626717563,0.0264707785169,0.0475531472451,0.00662419307202,0.0272638110866,0.0164205401385,0.00494090381084,0.0362022747786,0.00694148850811,0.0497664233577,0.00949861345743,0.0656969407652,0.00605044755165,0.00554785979045,0.0691009135525,0.00528253926016,0.0234385214,0.0104862753161,0.0271316873085,0.511180523301,0.0373043876424,0.00640603430386,0.0111792592784,0.0445156311303,0.1049295823,0.0105641889306,0.038377543379,0.00787529358474,0.00424930775308,0.0897177281648
0.0130353243417,0.04,0.0898301826338,0.0140734774243,0.0184696569921,0.0326065213043,0.0199556081067,0.0418395573997,0.0169851380042,0.0145850817629,0.0213359920239,0.0147185636976,0.0835568560514,0.0142268859616,0.0124118857297,0.0463552724699,0.0129707347099,0.015078165502,0.0261908504952,0.0186408298533,0.334364484967,0.134314690993,0.017539223782,0.0160825345723,0.0462245190927,0.010571662759,0.0119957639357,0.0148182599203,0.0168528796944,0.0183555555556,0.0193834426794,0.082151158131,0.0146895676001,0.0138823158227,0.044487668996,0.0604788743654,0.068724166437,0.0213989249507,0.0482578820618,0.0190339964492,0.0664206642066,0.0733415739596,0.0906357095844,0.0289427052569,0.0715480296854,0.0215579201647,0.0892890577675,0.0160707983821,0.0108114530118,0.243917654398
