topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49
0.00331737194055,0.00453899604882,0.00566579360922,0.0151454030407,0.0032398968568,0.0254819668792,0.007038875256,0.00483895589252,0.00357306515151,1.0,0.00409271758538,0.00348147860886,0.00516131168838,0.00311670629243,0.00759374561502,0.00625547777921,0.0046923956187,0.00431267024105,0.00312039525007,0.00459026518858,0.00481045059358,0.0191014743617,0.0156171329472,0.00298196429936,0.0137581383842,0.00470677989662,0.00535845037609,0.00439702328503,0.00444878955545,0.0342722176579,0.0057414559068,0.00445996133481,0.00300539994306,0.00620870989233,0.011885565598,0.00273978217681,0.00523375793142,0.00515906725213,0.0229025698691,0.00295327514896,0.0061050910867,0.00389743112141,0.00321951707244,0.00418935393352,0.0206538496727,0.0298411763408,0.0043305952582,0.00554546221334,0.00759105787311,0.0260698299712
0.00682072431584,0.00973281968435,0.0634335403727,0.464858058608,0.00694720408743,0.00589801940582,0.0119566497821,0.023808892366,0.00766160588512,0.00485566041021,0.0084148834839,0.0284130571951,0.00876730926883,0.00640814318536,0.0169691007782,0.0134134149071,0.00964785904915,0.0212194332538,0.0621929212483,0.0669491959439,0.0236686390533,0.00815899920598,0.00667069844465,0.00685393025115,0.0199820196592,0.157123691977,0.0260252868678,0.0492285411909,0.0357076471571,0.0469716770351,0.0097527765474,0.00757595408108,0.0064443800811,0.0301548852161,0.0577266247822,0.0189748669142,0.0257514187,0.00870521732488,0.00978259823499,0.0060721185266,0.0103015025974,0.0066204069931,0.00732843919566,0.00898309361595,0.710393290264,0.0242853602717,0.00735620521276,0.0272850829579,0.012894619831,0.00732462714377
0.0368216545772,0.0542100871665,0.00442945874002,0.220896291209,0.00206297392644,0.00175141828263,0.00547767699376,0.0705763595136,0.136937370033,0.0543371522095,0.00272060142712,0.00207092253609,0.00401655055173,0.0129126494261,0.00461744238862,0.00398311678622,0.101048628988,0.00335613485136,0.0280895207389,0.00357216019666,0.014813025802,0.0440463265405,0.0134417081441,0.00175276875911,0.00153265730847,0.238108014872,0.0284515208548,0.00343754724638,0.0236215360658,0.0441831714047,0.0044680207828,0.0239967412519,0.0245672595387,0.00485390506496,0.00929201203738,0.0113510364576,0.341293887634,0.0390726453289,0.00316279491808,0.0841422138687,0.018594411059,0.00303299433674,0.00191509735078,0.0184564363217,0.00195916516896,0.00384105187971,0.00337008416151,0.0681199009902,0.058311630566,0.0132781418173
0.0804127498289,0.0922248456982,0.0115555555556,0.0311482498982,0.00884662692781,0.00751058650929,0.0396722555987,0.00995186506305,0.00975635206344,0.00623014629352,0.0327737567267,0.0784956342012,0.0106148265477,0.00809449665519,0.117840977626,0.0537541346465,0.0121867693252,0.0397443353007,0.0499506749116,0.190182321008,0.027112488651,0.0317771548022,0.00842614540377,0.00883771527583,0.00722690494757,0.274811436067,0.0109287198376,0.0554224920626,0.0560749825147,0.0317898130472,0.0940152712386,0.00917241950047,0.00820632669503,0.0563929387062,0.0242409665883,0.00711557509284,0.0669673137092,0.0105220719918,0.0123569661916,0.0236493037352,0.0124515159023,0.0219665611342,0.00943362769089,0.0114391454285,0.0106665659199,0.0101510236056,0.00890636339936,0.0312551347111,0.0156118768836,0.00886813094801
0.0150857390927,0.0219859488297,0.0187479416438,0.198202173311,0.015693383678,0.0133233283939,0.0235585312867,0.0161955837606,0.0173071813109,0.0485834903724,0.0186116211204,0.0493778568721,0.0172744818553,0.0371154633453,0.0390871867316,0.0801930841585,0.0213386552042,0.0144341493645,0.599428243048,0.0153632366147,0.0161001788909,0.0180456689905,0.0147539193262,0.0159885682718,0.0129741223322,0.0155745939436,0.017730952075,0.0145496185777,0.0147209116187,0.0769319003203,0.0192161764049,0.036646475555,0.0145575296057,0.0205444353912,0.0393289811815,0.0124591513496,0.0430045840527,0.0170711992795,0.0216366646397,0.0134300100093,0.107952106886,0.013044378494,0.0170220978481,0.0202923554507,0.0194549657476,0.016519692743,0.0144941429092,0.0455657863794,0.0254066406775,0.0144319237307
0.0125420555676,0.0182148626817,0.0159202898551,0.0430075024802,0.0130016143911,0.0110380770481,0.0199878764676,0.0348512109981,0.0143386093285,0.00923683416327,0.0154734206168,0.015181012702,0.0146562705952,0.0117833948704,0.0322800106569,0.0251030552861,0.419999232422,0.0122464338248,0.0136065060995,0.0130347037284,0.0346459096459,0.0673385822625,0.0122661856268,0.0615320049939,0.030146251695,0.0132255612199,0.176047421731,0.0312273714699,0.0125006352352,0.0412784780396,0.0163036717139,0.0126646876054,0.012060584913,0.0707418742085,0.0333972012507,0.0103583502002,0.151858006555,0.0366393578285,0.0179883960966,0.0501149519186,0.0171546700066,0.0110673039317,0.0140387275242,0.0766780217007,0.0457138539423,0.0140158812878,0.0122973344325,0.0399396229211,0.0215558766859,0.0498674507482
0.00331737194055,0.00453899604882,0.0337924118836,0.129778040734,0.0032398968568,0.00275059927617,0.024797505489,0.0292557058089,0.0183372400229,0.00217292892712,0.00409271758538,0.0195265539366,0.0312046275472,0.00311670629243,0.00759374561502,0.0579516903696,0.0046923956187,0.00431267024105,0.00312039525007,0.0277521537548,0.00481045059358,0.00396826403994,0.0403625900817,0.00298196429936,0.0249957017973,0.0163896799972,0.00535845037609,0.00439702328503,0.00444878955545,0.0495586039453,0.0057414559068,0.00445996133481,0.00300539994306,0.00620870989233,0.011885565598,0.00273978217681,0.00523375793142,0.0563812349697,0.00475792824746,0.00295327514896,0.17279588165,0.67253928406,0.00321951707244,0.0215000805645,0.00346984674502,0.0173884851515,0.015256408983,0.00554546221334,0.103349815447,0.00431200526079
0.0158168577107,0.0789993518617,0.00558158217726,0.090880738523,0.083003734229,0.00268254128933,0.0245848272826,0.00476585185086,0.00348465691875,0.00211491909797,0.128114147917,0.0193343973459,0.0050833376888,0.0148601063844,0.108349184253,0.0317940259152,0.00458524155251,0.015062953831,0.0030342817649,0.0160325155282,0.0288653462306,0.00387764601406,0.0646635180462,0.00289823915403,0.00245328417228,0.00463682241099,0.0184996030039,0.0260290425666,0.0263354831671,0.00360790983601,0.0200533035018,0.0379470357421,0.064651921812,0.0367536771118,0.0117089088809,0.00267721737525,0.00515468945748,0.0178112493979,0.816268875985,0.00288583508923,0.021077317784,0.121127611572,0.0326285188958,0.00408569688783,0.0033669485239,0.00486122694917,0.00426517122392,0.0471828872536,0.00747637672632,0.00424686207303
0.004666811374,0.0480516962843,0.00716587991718,0.0192212301587,0.0342988929889,0.0291189856957,0.0285860132721,0.0331623857956,0.00514791047112,0.00320627735023,0.0230302074296,0.00519295331049,0.00655028853418,0.00438451902156,0.0112049935297,0.0662230843841,0.00660116671784,0.0175144528444,0.81631529559,0.0955392809587,0.167277167277,0.0223298925637,0.00456416209371,0.019946911414,0.00371924840189,0.00595295590734,0.00677716390424,0.0176393917451,0.0178470607666,0.0391638612699,0.0233169830099,0.00566019557782,0.00433004414438,0.00785253974954,0.145626477541,0.00385426984195,0.00664223101389,0.0206964581264,0.0267734267484,0.0290822518906,0.00772148663156,0.0049462810868,0.00480221300138,0.00603583144083,0.00530280705731,0.00626408102247,0.00549601538884,0.0380042226914,0.00963391136802,0.00547242257868
0.0102931540585,0.0148807996014,0.013420328554,0.036214953271,0.0106217884609,0.0090176585686,0.0168310171602,0.1630914425,0.0117140587722,0.00751471253961,0.0126988994238,0.0870058426984,0.0123414782102,0.0281100939139,0.0262617035853,0.0205081719046,0.0700834148735,0.0103122479364,0.167224530006,0.0109760195129,0.0491595631783,0.0123127444978,0.106042121168,0.0323835749146,0.0261509653258,0.0111487528493,0.0126923374813,0.0104150453078,0.0105376619093,0.0358437153136,0.193509167409,0.0106644432569,0.0676514414268,0.110340338405,0.0281528425455,0.00850100638038,0.0534854788931,0.0122200670076,0.0147629175529,0.0266360811708,0.0379703654086,0.00931934829065,0.03442044441,0.0137345209543,0.012945138079,0.0697596163212,0.0103551093681,0.0349654634523,0.0478634325536,0.0271882228301
