s2v_0,s2v_1,s2v_2,s2v_3,s2v_4,s2v_5,s2v_6,s2v_7,s2v_8,s2v_9,s2v_10,s2v_11,s2v_12,s2v_13,s2v_14,s2v_15,s2v_16,s2v_17,s2v_18,s2v_19,s2v_20,s2v_21,s2v_22,s2v_23,s2v_24,s2v_25,s2v_26,s2v_27,s2v_28,s2v_29,s2v_30,s2v_31,s2v_32,s2v_33,s2v_34,s2v_35,s2v_36,s2v_37,s2v_38,s2v_39,s2v_40,s2v_41,s2v_42,s2v_43,s2v_44,s2v_45,s2v_46,s2v_47,s2v_48,s2v_49
0.343851701884,0.395926306588,0.44079237273,0.800685919543,0.465853628434,0.108392198991,0.355435770666,0.280261046384,0.411104095885,0.673275662231,0.799947358155,0.701433899209,0.638741641925,0.352401220389,0.391905126644,0.667199664605,0.540674269693,0.716660771003,0.771775026295,0.469064460769,0.534644765608,0.313587991961,0.532160778861,0.673757373301,0.203122678699,0.439715268684,0.709572619993,0.221798112854,0.519231116377,0.586574943074,0.142999248644,0.815109103559,0.259518853861,0.441407125597,0.640107566354,0.432477396771,0.27517269251,0.24953276463,0.445600716493,0.448391021488,0.494589330925,0.720651394058,0.535256307492,0.598554768905,0.533615659044,0.212794377182,0.390934455233,0.511376039269,0.505025596317,0.577377170212
0.440260754804,0.302004187999,0.900604634941,0.351537587054,0.672090878797,0.895984297987,0.22452947213,0.398621292925,0.754733097761,0.572741127671,0.184727754708,0.239761973067,0.121077514493,0.154600219517,0.296805524703,0.312308353334,0.409020956168,0.272537396159,0.503498630119,0.425413832869,0.64828250734,0.432459749294,0.30754993869,0.250311541977,0.56330738083,0.608535672229,0.440389982098,0.144960345729,0.773552855514,0.46969868559,0.169152266414,0.475679385167,0.460527016325,0.368007065053,0.709376200517,0.864379211853,0.334351932403,0.415260336666,0.33031950273,0.687982272089,0.543478337848,0.553093426134,0.841174480828,0.62172160889,0.234268696275,0.497885062335,0.762681638605,0.733076473465,0.712883539461,0.904654395796
0.514601421692,0.433195174196,0.732057371408,0.427078059173,0.56494156104,0.298828514288,0.336435572362,0.273592128272,0.401679323143,0.523731187051,0.635866957137,0.168572324923,0.17946638007,0.28693315906,0.148717248894,0.397319465607,0.414038657568,0.612076197515,0.617054453151,0.480175067421,0.51763318924,0.432204799707,0.562067771181,0.612841431457,0.453813670583,0.584714493523,0.56053302157,0.306635843994,0.589529553035,0.542252689662,0.300140862677,0.609784863083,0.482406446117,0.435215190634,0.38801540077,0.48245322987,0.370377959632,0.320489051247,0.307602525269,0.536807148037,0.732220569749,0.484188458156,0.64652194196,0.468775327496,0.330133790594,0.254807484357,0.400729805268,0.419066775613,0.347683902601,0.593316472995
0.615768598246,0.337400462985,0.654539121728,0.459359744739,0.6275982813,0.603324009419,0.443934436682,0.41235814115,0.648374221252,0.536158764618,0.432480488441,0.492163800378,0.244057258489,0.293812711632,0.582292612029,0.463309037017,0.563386749794,0.21027392682,0.285292406354,0.702360322894,0.520253775338,0.498731949893,0.437802549914,0.587370872385,0.635054363786,0.348714058114,0.558183557687,0.26100501107,0.722155912593,0.628915581365,0.176534195088,0.370496935163,0.31368127791,0.579510345311,0.697507363173,0.482293685968,0.154253851497,0.318266382048,0.501916043404,0.622791983442,0.477692498362,0.678395894164,0.512113206216,0.793745339741,0.350340683429,0.418702412832,0.592753960886,0.821618202259,0.497010310578,0.556579655279
0.697774899189,0.6945623253,0.588698230067,0.484758829542,0.560254807616,0.51107848304,0.690015812793,0.572397939532,0.434139522391,0.769175464602,0.430350373781,0.689259093357,0.378543252817,0.67814721676,0.498868515382,0.590820879879,0.63593269378,0.367718573294,0.432427885461,0.58292293583,0.481104475429,0.388251490915,0.306514148953,0.786834463709,0.583479593282,0.683666872277,0.30642517347,0.124372593938,0.478562614222,0.576821078756,0.447896932162,0.382570171015,0.501348902909,0.560304832536,0.726076303815,0.333900914295,0.323711622985,0.654623029222,0.585716325089,0.721162794949,0.266320089942,0.374968968894,0.741179610826,0.501777236904,0.414037487178,0.539445075645,0.414987903211,0.632516431477,0.247189538834,0.519172874753
0.469076529243,0.423296704352,0.442532022494,0.433327760635,0.126344871847,0.243420052498,0.351331382792,0.359861370023,0.356531980131,0.611354031545,0.617519394055,0.208974158945,0.349143411036,0.631875512934,0.421528938149,0.163311237468,0.554962371135,0.608990549664,0.693464455037,0.457942231383,0.408855530407,0.559569403111,0.327812267624,0.76450335403,0.479296587537,0.460390285094,0.305665973845,0.626214838884,0.266538716761,0.593381444044,0.289490690209,0.403048082486,0.636590665575,0.40052502617,0.299885774777,0.294463450092,0.20485202654,0.298395740755,0.355228465746,0.521991911945,0.301877179937,0.382049062338,0.581763741179,0.473698057591,0.418547406285,0.52476106579,0.202822624448,0.542319999284,0.499551028716,0.257427122891
0.50218793449,0.439464205097,0.666676354827,0.629524155259,0.592772222937,0.488133122532,0.743110793157,0.127202573924,0.519766079015,0.419544183043,0.347273551938,0.343566075626,0.331467779027,0.206900059966,0.316033837316,0.178324484564,0.34603326204,0.610515911909,0.433801362528,0.650521116146,0.385930271316,0.589510423333,0.348213303742,0.991362403839,0.387530274082,0.291293792448,0.610812030443,0.500641616497,0.34437370615,0.30033806007,0.586863329633,0.525802894737,0.520650318446,0.265179426307,0.745133646926,0.639850584077,0.484039738754,0.630943546016,0.088217748663,0.474058306302,0.357516244401,0.525157247002,0.514439339385,0.667830848277,0.461888586662,0.63074220458,0.57445713868,0.49347959634,0.848059471358,0.720900404884
0.0760202123166,0.530877846831,0.580846601425,0.501620699867,0.426641254079,0.727761956401,0.604147611696,0.380361254155,0.290056265217,0.335749090108,0.872862893844,0.600222793746,0.748878512923,0.534680038765,0.997561061949,0.657966266712,0.289714023739,0.776771759694,0.553677098219,0.447430921919,0.390448954062,0.370512617196,0.781396247848,0.0633336593493,0.591540877352,1.0,0.662706596847,0.808183247962,0.406943881836,0.327628639929,0.401911385936,0.94053672398,0.781585873913,0.244619752723,0.575838889505,0.898699505414,0.735751650642,0.798901256614,0.379587538261,0.515854171279,0.20195242648,0.351758611189,0.546579975055,0.535477405899,0.688983592031,0.755213256036,0.497365197835,0.702013228681,0.37311314977,0.580279295165
0.545055659616,0.604367621774,0.576194409494,0.750764255758,0.507498770216,0.740116143548,0.738176151608,0.204029190753,0.503358297463,0.476232011294,0.552448903334,0.392578015559,0.244307430743,0.364016624555,0.50599089169,0.0487650648805,0.266860540075,0.814410880467,0.525284446022,0.811459288652,0.46549194145,0.677197092883,0.367646262211,0.778739009608,0.591509350848,0.181573279061,0.612486204126,0.590005013523,0.519036519878,0.014088165488,0.755733340636,0.325312983072,0.745539012119,0.153895985352,0.696108317611,0.673633417059,0.697804338088,0.163158644481,0.123099707629,0.614816861014,0.498039606239,0.531810406992,0.581213468808,0.655861515173,0.429814334712,0.535648594445,0.578585109824,0.673999573557,0.753094164184,0.517340883833
0.602996606888,0.419208122413,0.72664528396,0.258497568711,0.597448750205,0.740367821684,0.527119197893,0.566613649611,0.568167072465,0.693462318709,0.233311007551,0.481661625287,0.391571872439,0.618292755424,0.80731619852,0.608593182696,0.31683890265,0.239104850442,0.0,0.652181714172,0.406154463541,0.453197521544,0.167097014595,0.57703813375,0.83838909062,0.672950854821,0.63120081613,0.321862478971,0.739251882965,0.688790043733,0.0656550821213,0.39884966496,0.244675514605,0.518229946981,0.703634547581,0.439549568502,0.0755842168135,0.558393617322,0.547251903283,0.575452693412,0.163026504488,0.679681695876,0.692092750352,0.698717613016,0.528834641152,0.789794424719,0.576421377738,0.912586630563,0.641588971068,0.538481627075
