s2v_0,s2v_1,s2v_2,s2v_3,s2v_4,s2v_5,s2v_6,s2v_7,s2v_8,s2v_9,s2v_10,s2v_11,s2v_12,s2v_13,s2v_14,s2v_15,s2v_16,s2v_17,s2v_18,s2v_19,s2v_20,s2v_21,s2v_22,s2v_23,s2v_24,s2v_25,s2v_26,s2v_27,s2v_28,s2v_29,s2v_30,s2v_31,s2v_32,s2v_33,s2v_34,s2v_35,s2v_36,s2v_37,s2v_38,s2v_39,s2v_40,s2v_41,s2v_42,s2v_43,s2v_44,s2v_45,s2v_46,s2v_47,s2v_48,s2v_49
0.244124013574,0.8854441104,0.774666045228,0.169214086591,0.483848768464,0.324785536613,0.722025122643,0.363372247576,0.257484935767,0.277560621898,0.444012140287,0.317455005839,0.559759411627,0.305092985723,0.601233321244,0.562096980866,0.5425479835,0.56497477215,0.59424815018,0.406037695981,0.607560445594,0.544325369615,0.878545698186,0.595930832641,0.460249457234,0.313982077758,0.725490642046,0.311735488939,0.451263942066,0.513002167028,0.676799194848,0.569272129532,0.701138159409,0.666246109186,0.602214051552,0.224101107823,0.740843408518,0.500269643181,0.527698308551,0.169508366939,0.752709222851,0.88972340164,0.524063851811,0.628632048118,0.8082088286,0.256476571213,0.626899244887,0.372747449795,0.436566088185,0.681082723302
0.510789341579,0.598991340415,0.716032999983,0.365291514015,0.286710476908,0.588121094461,0.569444556842,0.681108155527,0.447894382937,0.470877946342,0.423672429702,0.632628176976,0.333295841955,0.322367716979,0.582274142755,0.580048880497,0.340564324595,0.398050892401,0.366580034562,0.364894313076,0.496235464624,0.50965581903,0.570675809782,0.496410862237,0.623795572588,0.324001764419,0.331984728297,0.666994071511,0.51009604598,0.568866591402,0.231184340747,0.397788694068,0.252573001063,0.610081335928,0.511540213085,0.573494523651,0.296652799746,0.387320654853,0.465929965046,0.574756033159,0.674145471015,0.755472401613,0.477993601565,0.621776158366,0.612915694875,0.56427465244,0.436212205793,0.381301838178,0.17139238995,0.331750697276
0.386792634686,0.773313681779,0.846287197847,0.775040892513,0.829623197187,0.576794030213,0.550124302216,0.378526335287,0.521356899091,0.314593892138,0.256585696121,0.313732866934,0.508391057509,0.581954945444,0.590259015037,0.676510603337,0.295604722781,0.478035304168,0.750288859205,0.252815884672,0.656109002619,0.533545662228,0.558182787131,0.232150016757,0.576679900839,0.241326369484,0.512065867583,0.536247494022,0.628800725268,0.429774754126,0.556975235943,0.310702971176,0.536924318455,0.467335848649,0.603270387531,0.65309475402,0.613763821781,0.438233642574,0.528543867164,0.440784482628,0.696675357415,0.945402845669,0.423175809236,0.457588088485,0.755023277809,0.477581748563,0.538957682996,0.527713783346,0.345708967037,0.568575165791
0.53056123371,0.411753143157,0.694347495399,0.344942174467,0.741430289264,0.793439058424,0.379762692826,0.512265961442,0.697389301048,0.667420779539,0.37102639644,0.567334518472,0.589770964581,0.359094133357,0.263654970433,0.516956953505,0.635323583223,0.65673892854,0.600202146465,0.410519152674,0.611896769639,0.283905131578,0.623693370009,0.334508497654,0.49168818481,0.214066694357,0.536173966482,0.560141322126,0.664846184321,0.504551421449,0.467785959472,0.482339469347,0.201031406241,0.574435974692,0.24745308395,0.459174845353,0.755245686449,0.305299090811,0.593353021778,0.499538918084,0.715527288001,0.608745832392,0.342098478189,0.477144890046,0.374486075985,0.747793783344,0.394070573838,0.303007501653,0.258277508326,0.573644146829
0.29541173872,0.51984367643,0.754310148238,0.67028565786,0.326493766708,0.751467572651,0.65838376367,0.24494749407,0.576138193934,0.369151811359,0.516127392528,0.321145859611,0.532917946577,0.597335059982,0.520739097993,0.717445193167,0.552142637985,0.629759571743,0.488157762209,0.437000676752,0.51215775128,0.457751855946,0.401833551446,0.722056713955,0.324231616329,0.349552802131,0.699585740999,0.475879077714,0.771018597342,0.660934019306,0.367061053115,0.671449671631,0.455951312232,0.398679355376,0.0544991449455,0.287885110761,0.819558046064,0.201984518219,0.630007278264,0.514905634582,0.554974968799,0.858425209025,0.408283864368,0.416021782888,0.430835742104,0.494428736849,0.525665768397,0.344865237408,0.625961658487,0.535439496537
0.532554366378,0.597411952757,0.589619504618,0.472988998108,0.518239141965,0.511992234423,0.484750319253,0.485561083699,0.621816699099,0.532953263459,0.457071279354,0.546148542608,0.463300442767,0.548574089839,0.370934266007,0.354038765212,0.583741633428,0.403708134188,0.58019246138,0.582920467246,0.520792963479,0.66211586633,0.606048455204,0.400318176336,0.625688197518,0.356858492898,0.741587830802,0.674783960025,0.315537021729,0.545233864735,0.627494688803,0.481200093475,0.645046757055,0.428490208334,0.620880166542,0.454915227498,0.522106724734,0.439610120051,0.506932161807,0.526813343139,0.647948861651,0.681934186479,0.416002162035,0.657449446719,0.546668065577,0.316716187032,0.313294745903,0.472462604666,0.305849278813,0.371495547919
0.394711752776,0.353604935186,0.853631531464,0.61019035019,0.112583033037,0.221363101377,0.627404916088,0.719969660954,0.795727124211,0.511525458843,0.517932621267,0.101640251849,0.446923943131,0.293663977921,0.649681004552,0.601239537049,0.303645268696,0.490322967809,0.578947298974,0.454664870313,0.447850021125,0.816259559611,0.416874213074,0.380227395488,0.421402807319,0.543450966998,0.492736753992,0.547990280884,0.744618861641,0.261895922048,0.22943594821,0.57714421822,0.335936196149,0.176794031351,0.440394484843,0.692121742626,0.552358008508,0.698159013495,0.496010539144,0.402508428595,0.650397622808,0.441056342495,0.34197871031,0.538518363849,0.409487125168,0.690348679023,0.811725907824,0.488787530314,0.220577130773,0.675049660565
0.512029075721,0.654716373062,0.380669130126,0.688574142766,0.434102244784,0.200885761087,0.47961516487,0.398864129437,0.471032446069,0.718998031848,0.352748896707,0.546411100124,0.375455044221,0.518637747455,0.435707198448,0.501029806928,0.267703951181,0.405202247569,0.34731322454,0.461384559647,0.631707932309,0.756911694736,0.494617674017,0.509262821567,0.770858584216,0.593582869344,0.541317307053,0.472875338602,0.486199473504,0.64851528285,0.502948802799,0.518267461119,0.563184765387,0.321954886281,0.637861248769,0.604911113769,0.509607085852,0.516862428234,0.481001194529,0.503008202075,0.443774574365,0.652846164215,0.469432096618,0.879785416984,0.385457318328,0.558785972565,0.633068106378,0.456773536291,0.385719532029,0.37790060637
0.293603742897,0.510470966847,0.726430522682,0.545689439994,0.00178010557901,0.530825213857,0.575731691724,0.616401007071,0.63094250371,0.450328558917,0.606109608519,0.264129693117,0.398960809849,0.477654224651,0.640217393041,0.528976392642,0.384065273469,0.385943982859,0.576187797408,0.267200720094,0.426593119996,0.81074288583,0.470842049659,0.591158664346,0.364259661861,0.227447445025,0.627050055813,0.539692542811,0.617756282926,0.314962531634,0.0566655779241,0.380317445506,0.451642895878,0.0502849976017,0.44175307889,0.572396115622,0.392165731372,0.77580744697,0.363572996825,0.405153394626,0.754370882208,0.494511245109,0.295373819018,0.271620594586,0.387479882291,0.569007650941,1.0,0.538948409088,0.515436647135,0.646755977285
0.424858536977,0.498772603224,0.544582685217,0.606989351032,0.527074407439,0.443593520597,0.721780726359,0.395018582451,0.320764878291,0.474055616766,0.329873252751,0.622066474177,0.453025000697,0.664432349061,0.372785685868,0.503739527627,0.422822986625,0.47975789073,0.354413861019,0.340947594742,0.520380277346,0.326056629979,0.533836809804,0.301990056155,0.585130187106,0.396153291637,0.618212768311,0.478359512842,0.530361249681,0.603166342118,0.630396685208,0.361077790642,0.623440165578,0.226061135879,0.252305781279,0.439157949378,0.707176853798,0.556417044414,0.868376319167,0.528252883773,0.437599315438,0.512769928204,0.160333292951,0.35084877261,0.614587359804,0.534140636655,0.687768472038,0.557052702587,0.405479685004,0.52785544471
