0,4672
1,39410
2,99
3,2345
4,22537
5,14750
6,2758
7,1622
8,1394
9,33517
10,22537
11,8587
12,144927
13,13246
14,170
15,34173
16,841
17,3040
18,14750
19,6587
20,302
21,4344
22,4774
23,339
24,341
25,3322
26,1312
27,3227
28,34254
29,4672
30,1259
31,4721
32,6587
33,2231
34,893
35,9
36,1360
37,4016
38,39410
39,6582
40,4491
41,14750
42,6096
43,797
44,58
45,8972
46,30
47,1832
48,6587
49,13246
50,773
51,1940
52,667
53,2958
54,3289
55,80
56,39410
57,22537
58,17424
59,604
60,18974
61,64
62,
63,23409
64,1259
65,4016
66,5567
67,458
68,19043
69,14750
70,9144
71,14999
72,34173
73,1198
74,6899
75,558
76,517
77,26793
78,13246
79,334
80,87
81,5572
82,34173
83,16052
84,23409
85,17116
86,16052
87,449
88,16052
89,150
90,21537
91,1366
92,16052
93,2007
94,1865
95,937
96,284
97,1020
98,2004
99,7342
100,37206
101,646
102,3183
103,4
104,1317
105,7
106,6582
107,158
108,34173
109,12595
110,1277
111,4065
112,687
113,2105
114,2134
115,34173
116,545
117,19043
118,
119,1259
120,1388
121,2021
122,14750
123,14750
124,643
125,7869
126,6002
127,2021
128,2540
129,1515
130,22537
131,1717
132,17116
133,7869
134,3938
135,739
136,34254
137,72
138,57618
139,34173
140,7869
141,21537
142,13016
143,16052
144,23409
145,16052
146,8336
147,4065
148,22537
149,11
150,22537
151,13246
152,16052
153,2401
154,1188
155,16052
156,61
157,502
158,7159
159,
160,4008
161,
162,34173
163,22537
164,23228
165,50
166,937
167,5923
168,3996
169,1084
170,294
171,816
172,4265
173,17424
174,2820
175,6209
176,131
177,2978
178,727
179,31
180,11665
181,1838
182,1321
183,3676
184,110
185,34173
186,5438
187,1084
188,34173
189,999
190,4265
191,4033
192,38
193,3100
194,10230
195,3654
196,11464
197,149
198,336
199,5438
200,554
201,717
202,368
203,3654
204,37206
205,13016
206,189
207,727
208,6585
209,12352
210,2938
211,3084
212,11464
213,4062
214,10118
215,537
216,2021
217,4062
218,2216
219,37206
220,2585
221,4196
222,4196
223,23228
224,2422
225,5923
226,9144
227,34173
228,6585
229,14750
230,14042
231,157
232,5572
233,34173
234,4940
235,4871
236,2692
237,6585
238,5572
239,7461
240,10118
241,3676
242,2169
243,1425
244,1375
245,3414
246,6142
247,2106
248,10118
249,10883
250,13387
251,3923
252,390
253,390
254,897
255,4344
256,7064
257,420
258,5438
259,4008
260,2958
261,2978
262,34173
263,16419
264,21934
265,1554
266,3913
267,34173
268,396
269,779
270,8587
271,39410
272,6714
273,2308
274,1628
275,2938
276,2956
277,5382
278,16106
279,622
280,1188
281,808
282,31068
283,1106
284,7378
285,2169
286,244
287,83
288,1918
289,1366
290,57618
291,197
292,1698
293,1787
294,386
295,3955
296,1698
297,4740
298,1129
299,39410
300,74
301,779
302,10292
303,2484
304,70
305,2937
306,22570
307,292
308,100
309,1909
310,57618
311,21934
312,12595
313,3506
314,3174
315,17424
316,1683
317,2938
318,2306
319,3158
320,2555
321,1129
322,1239
323,882
324,636
325,16670
326,2401
327,14042
328,3377
329,5592
330,12305
331,14750
332,893
333,7461
334,4196
335,12595
336,949
337,12499
338,514
339,37206
340,18490
341,9230
342,9230
343,4196
344,5571
345,823
346,47
347,7693
348,1680
349,3183
350,6587
351,2590
352,3955
353,7869
354,34173
355,2087
356,241
357,14545
358,1280
359,6374
360,23228
361,33517
362,4557
363,4060
364,16668
365,2701
366,241
367,21934
368,16746
369,10787
370,6587
371,912
372,6529
373,16746
374,14
375,2063
376,1607
377,33517
378,23228
379,1033
380,176
381,6710
382,10870
383,4008
384,5651
385,15335
386,4
387,236
388,52685
389,2956
390,7869
391,1351
392,63
393,1683
394,467
395,4740
396,7693
397,7869
398,4196
399,1020
400,666
401,99
402,66
403,170
404,865
405,13387
406,2384
407,10870
408,
409,692
410,1277
411,7712
412,1428
413,1301
414,7693
415,2012
416,1515
417,2384
418,3856
419,2384
420,2415
421,1247
422,493
423,3656
424,8336
425,7693
426,9965
427,6357
428,23228
429,14750
430,214
431,14750
432,9965
433,416
434,664
435,5572
436,132
437,17116
438,1717
439,161
440,914
441,1717
442,664
443,3460
444,794
445,319
446,717
447,3856
448,144927
449,144927
450,766
451,766
452,239
453,423
454,7693
455,711
456,646
457,48
458,2231
459,1425
460,1133
461,57
462,5044
463,373
464,5382
465,277
466,2434
467,4350
468,19752
469,1958
470,1552
471,1079
472,794
473,83
474,147
475,2542
476,15335
477,5395
478,314
479,5626
480,24325
481,2542
482,815
483,5567
484,2951
485,555
486,35
487,2524
488,1324
489,537
490,16746
491,2955
492,376
493,177
494,14999
495,493
496,1243
497,12305
498,3772
499,39410
500,1344
501,1143
502,457
503,204
504,23228
505,1286
506,52685
507,290
508,1553
509,466
510,34254
511,14042
512,22570
513,10245
514,2030
515,95
516,2231
517,12465
518,918
519,13246
520,398
521,30
522,19043
523,52685
524,11426
525,1243
526,6374
527,334
528,16668
529,2290
530,4344
531,7933
532,329
533,372
534,264
535,5923
536,2602
537,2847
538,1476
539,9705
540,34254
541,17424
542,
543,2770
544,21934
545,13078
546,3981
547,1995
548,52685
549,1347
550,13246
551,2083
552,6529
553,17424
554,453
555,16746
556,290
557,1277
558,678
559,16419
560,751
561,8587
562,31068
563,21439
564,21439
565,1252
566,
567,7693
568,3981
569,1641
570,983
571,438
572,4313
573,3811
574,484
575,1301
576,4721
577,39410
578,2738
579,711
580,246
581,3322
582,2074
583,13016
584,9136
585,230
586,34173
587,2308
588,637
589,34173
590,34173
591,6905
592,13246
593,3598
594,33517
595,34173
596,4859
597,16419
598,1232
599,4990
600,80
601,6714
602,14750
603,8333
604,250
605,21934
606,10883
607,3227
608,707
609,21537
610,33517
611,611
612,17116
613,34173
614,10787
615,2978
616,4062
617,13387
618,13016
619,678
620,33517
621,10118
622,3227
623,404
624,1855
625,7836
626,2820
627,23409
628,8333
629,22537
630,13246
631,13246
632,34173
633,2151
634,3811
635,947
636,541
637,3465
638,13246
639,13246
640,3999
641,1478
642,3035
643,513
644,8650
645,17116
646,2271
647,1245
648,52685
649,14042
650,34173
651,1053
652,1252
653,7712
654,10386
655,1181
656,17116
657,1572
658,26151
659,688
660,7625
661,230
662,7693
663,181
664,430
665,1601
666,1823
667,362
668,1148
669,265
670,7732
671,21537
672,1075
673,543
674,2133
675,17116
676,23409
677,980
678,1028
679,383
680,2955
681,9705
682,1723
683,4375
684,23479
685,12465
686,260
687,7859
688,5395
689,1403
690,18974
691,21934
692,7869
693,8336
694,4196
695,22570
696,1252
697,181
698,672
699,4179
700,1069
701,438
702,57618
703,1598
704,1152
705,242
706,4048
707,1854
708,7869
709,1404
710,716
711,213
712,34254
713,189
714,2951
715,17116
716,4179
717,1351
718,2887
719,144927
720,1172
721,539
722,86
723,16106
724,2231
725,2825
726,1099
727,5065
728,4777
729,7933
730,4284
731,2451
732,6453
733,7732
734,327
735,310
736,1173
737,2083
738,2083
739,2753
740,7625
741,1620
742,39410
743,10883
744,3856
745,242
746,330
747,3856
748,5602
749,2514
750,402
751,1013
752,1473
753,2820
754,4456
755,2847
756,180
757,1084
758,1069
759,4048
760,914
761,10230
762,7933
763,22537
764,2283
765,2813
766,13246
767,16153
768,88
769,17424
770,2825
771,18774
772,7869
773,35
774,716
775,12494
776,22570
777,2187
778,9431
779,1865
780,853
781,62
782,2120
783,
784,1979
785,21934
786,12595
787,202
788,742
789,4179
790,7732
791,2885
792,86
793,
794,355
795,355
796,4579
797,1013
798,61
799,21537
800,7732
801,144927
802,114
803,1345
804,1028
805,244
806,465
807,1864
808,663
809,9493
810,5991
811,1028
812,7467
813,2825
814,2693
815,1121
816,1912
817,1879
818,1028
819,8742
820,1671
821,7693
822,13078
823,149
824,264
825,945
826,497
827,9965
828,3377
829,726
830,289
831,2330
832,17116
833,3259
834,3102
835,7693
836,2956
837,2826
838,183
839,34173
840,4859
841,14750
842,797
843,84
844,37220
845,24325
846,774
847,144927
848,73
849,33517
850,6587
851,3227
852,550
853,420
854,209
855,2956
856,7869
857,1438
858,6587
859,7869
860,405
861,346
862,37220
863,1344
864,6587
