s2v_0,s2v_1,s2v_2,s2v_3,s2v_4,s2v_5,s2v_6,s2v_7,s2v_8,s2v_9,s2v_10,s2v_11,s2v_12,s2v_13,s2v_14,s2v_15,s2v_16,s2v_17,s2v_18,s2v_19,s2v_20,s2v_21,s2v_22,s2v_23,s2v_24,s2v_25,s2v_26,s2v_27,s2v_28,s2v_29,s2v_30,s2v_31,s2v_32,s2v_33,s2v_34,s2v_35,s2v_36,s2v_37,s2v_38,s2v_39,s2v_40,s2v_41,s2v_42,s2v_43,s2v_44,s2v_45,s2v_46,s2v_47,s2v_48,s2v_49
0.339925725528,0.543423049757,0.495257702515,0.268641544941,0.516094890557,0.506018673118,0.69664953352,0.507611007131,0.548447875264,0.671830917565,0.412147066662,0.686052168058,0.397741646194,0.989585256603,0.330467169579,0.622270201848,0.420556876912,0.376095391823,0.594677112343,0.680009010397,0.663743731149,0.303698869508,0.497807028208,0.163830490718,0.745379072714,0.46336010061,0.560427479368,0.564333345898,0.619798677906,0.750648027078,0.752481223025,0.42428562857,0.483193803487,0.419997798653,0.372765102125,0.230583817348,0.624379626836,0.252774302204,0.662789147445,0.375407843945,0.445443666744,0.544920471951,0.587746128686,0.32579532478,0.55346897233,0.651412130816,0.37498953454,0.538179292176,0.616632652234,0.405538589672
0.719412534013,0.693997820502,0.455376316749,0.839893031256,0.331344280098,0.636389493302,0.705308065919,0.538488952968,0.676393983354,0.577280131903,0.175342199527,0.427795747028,0.680271025826,0.48741391128,0.569774062907,0.357299298557,0.407234239086,0.791834463134,0.385428896127,0.367273145701,0.842487192935,0.678653469544,0.505737182024,0.0797218930295,0.316356720636,0.480202508796,0.228938513497,0.359968574825,0.667402899669,0.0576586331951,0.367973440366,0.70077068208,1.0,0.447370108584,0.254748855709,1.0,0.259482696193,0.671531837409,0.601343978063,0.0425741224648,0.603391042253,0.598201403733,0.441093663991,0.729120623651,0.373802327211,0.443372764977,0.636619414199,0.635836809321,0.684497315627,0.402605514974
0.345240018036,0.642145270386,0.776722551526,0.595189776092,0.341819858209,0.603569828177,0.58184391617,0.388439614662,0.493712184651,0.0615683993139,0.323026094369,0.717700264953,0.59480426724,0.754221287531,0.528550289217,0.569515038584,0.150105926657,0.311644562745,0.403541559275,0.47576749275,0.765619417324,0.613256737511,0.590300437799,0.337557443615,0.509234891181,0.760582915878,0.507245544546,0.673282533285,0.665456713171,0.425052682611,0.259771472535,0.584911698234,0.724100152351,0.851126754497,0.541634101611,0.54957814764,0.425736706321,0.400594841051,0.4417368104,0.625902477081,0.392918258288,0.672102065205,0.664966610498,0.574454171362,0.665148367174,0.702712940319,0.626014047952,0.751040830436,0.4121926055,0.595894596797
0.564083884615,0.691154819463,0.651450060097,0.719965712004,0.0697054112316,0.453509431789,0.735655420301,0.430577491584,0.755125589222,0.488302998677,0.433928727077,0.533428873106,0.330596443772,0.39489335495,0.493999414143,0.479564622499,0.309325005049,0.475302508242,0.369941033803,0.237696029769,0.646108280921,0.61646422223,0.546538703156,0.158681462383,0.563854098099,0.439373263588,0.269871572012,0.498096377279,0.85343832792,0.618850377846,0.277576602614,0.639431360056,0.674720254524,0.463944813197,0.279218593422,0.686039517572,0.444027912849,0.507855775645,0.473619564752,0.297998555689,0.54422325064,0.670609125949,0.760208332983,0.347588509544,0.367690372761,0.536502094758,0.479119755703,0.770739443427,0.668754772941,0.655453409722
0.492205218281,0.53747292136,0.514815960776,0.517833484709,0.448832986044,0.367606620717,0.696500919731,0.482000955511,0.503185924729,0.550492689786,0.463514217425,0.719893183271,0.418680567524,0.463114318739,0.35522694834,0.295804147196,0.451598155586,0.241690858833,0.214946246249,0.360495844881,0.426039163332,0.430794347386,0.521034271014,0.210629808639,0.661108514631,0.404017847758,0.389256210319,0.620836601043,0.668919768833,0.57088959152,0.614423920817,0.641778073657,0.425735510376,0.287716964247,0.498390931567,0.515152854273,0.554872064626,0.563913563163,0.572727968504,0.138772219338,0.45154903178,0.539309242085,0.811514706699,0.395633088821,0.530479728554,0.510992979702,0.611728144816,0.367527663186,0.489243086732,0.451205408972
0.36175773197,0.641249062465,0.598806609249,0.331802728642,0.362293691854,0.337116422311,0.503393836588,0.355310900336,0.366071744489,0.417031183815,0.498855824742,0.687498395899,0.377259157127,0.688824843124,0.498341332188,0.534064856638,0.474783752552,0.239012609901,0.224833024487,0.498823480081,0.827272282559,0.55868325296,0.505282716747,0.127757943658,0.623532004363,0.560338025432,0.335984773233,0.349590360249,0.460448896393,0.901461548034,0.479611555201,0.363966803146,0.537180011035,0.35355589267,0.694407580371,0.584544535462,0.630870470571,0.414621199253,0.710227104394,0.586660711541,0.380631436964,0.773287664316,0.939810941522,0.452216105876,0.68142695568,0.652631177593,0.416092351622,0.477486410061,0.298828711113,0.730095834205
0.142651403498,0.514726180702,0.461615897163,0.268379126391,1.0,0.0423891204659,0.502814870756,0.360376245686,0.0887341219762,0.768241384744,0.323232533863,0.117921586159,0.384181591393,0.230442716698,0.621121422129,0.595726466542,0.633576506533,0.579205178048,0.863335683668,0.739970569937,0.657993633157,0.775302523537,0.741904395183,0.319984248283,1.0,0.388178920455,0.269011729453,0.0411446376313,0.511511876738,0.88015612808,0.815265923484,0.698575876279,0.296640048775,0.810226212296,0.668415345686,0.650944975801,0.834229804302,0.37331739633,0.609200789384,0.0584638675642,0.465129951816,0.68947873361,0.976678691488,0.871373855418,0.77634446295,0.357574820288,0.634193080018,0.0516558591561,0.629875870442,0.67892026075
0.341371509201,0.600615050009,0.514938750959,0.733305661961,0.517030710541,0.837406153207,0.55655947775,0.643886210562,0.419416203742,0.714317211101,0.634554968582,0.308727564219,0.347566960439,0.294688993037,0.245354818893,0.46637171595,0.393934506847,0.421927869626,0.351974003112,0.76748397339,0.229819391441,0.519994429899,0.671542295112,0.475458527289,0.350071415727,0.287050658499,0.421132467489,0.187892757224,0.60840477554,0.384942534227,0.403550986059,0.982609175993,0.15322116083,0.714233141752,0.644799231594,0.338904347561,0.624291660576,0.824378954041,0.678211441795,0.423074179019,0.437559189688,0.673960917644,0.508513186623,0.613282860551,0.580866476268,0.470942607164,0.443165944734,0.362172948566,0.389423353978,0.464211801524
0.650811837256,0.675179731129,0.520437803798,0.903508597271,0.305114965297,0.413288619967,0.640530454942,0.389405273496,0.380897621884,0.435270920968,0.333466094086,0.549639994915,0.645247700312,0.358662112364,0.483615793594,0.347895915242,0.293131221906,0.411575570733,0.446641506275,0.118973809389,0.717166513203,0.517433326353,0.401789744381,0.0517815415136,0.587924085922,0.415854997947,0.280138464659,0.546178365909,0.88261393707,0.322763193359,0.54440763127,0.720860131488,0.93675752148,0.301037025694,0.233788889448,0.710474203985,0.475103993446,0.675430982694,0.812846672438,0.0888773524439,0.644183070079,0.597075050915,0.669304636486,0.397945641151,0.356732412404,0.548853629221,0.446912028448,0.359788196822,0.823960902113,0.486711927717
0.548999616402,0.524399579402,0.415964454676,0.453461295561,0.280091716215,0.492483415622,0.512222751557,0.515795361509,0.125708147082,0.490709680589,0.326771615779,0.603165346877,0.528555132636,0.42176264679,0.695651903345,0.336820019902,0.533679628425,0.717041826345,0.492598155635,0.407067115756,0.503804811233,0.512001957849,0.356743305368,0.311229414103,0.602570146956,0.377334506241,0.31978486346,0.445773185261,0.823522449117,0.491066810338,0.540614445354,0.720938704488,0.798702046827,0.522372381714,0.103053409271,0.72570144647,0.443792003334,0.569082041041,0.513238155118,0.0531686393021,0.685565763097,0.584676080992,0.654013389468,0.599046489401,0.195120935396,0.517844015464,0.713449657835,0.352979301351,0.927543067992,0.500530459269
