s2v_0,s2v_1,s2v_2,s2v_3,s2v_4,s2v_5,s2v_6,s2v_7,s2v_8,s2v_9,s2v_10,s2v_11,s2v_12,s2v_13,s2v_14,s2v_15,s2v_16,s2v_17,s2v_18,s2v_19,s2v_20,s2v_21,s2v_22,s2v_23,s2v_24,s2v_25,s2v_26,s2v_27,s2v_28,s2v_29,s2v_30,s2v_31,s2v_32,s2v_33,s2v_34,s2v_35,s2v_36,s2v_37,s2v_38,s2v_39,s2v_40,s2v_41,s2v_42,s2v_43,s2v_44,s2v_45,s2v_46,s2v_47,s2v_48,s2v_49
0.509905761557,0.612997955424,0.748558355098,0.475098004565,0.164601822878,0.793680681904,0.800079264204,0.471155512299,0.708822245548,0.687615311188,0.348999742889,0.484816827489,0.466271423743,0.570472493575,0.426805973395,0.738826966961,0.34827468177,0.535352367105,0.247835295247,0.521673837938,0.270760574473,0.491268202814,0.440762082743,0.522405568375,0.466011563614,0.47127335173,0.255097346787,0.515261234151,0.258517539449,0.843598583759,0.544478433348,0.346314447463,0.0403310110897,0.430290130026,0.349735249158,0.618730897893,0.0597824894018,0.392685990455,0.542624670444,0.584830756644,0.200699403684,0.649771781054,0.253587844502,0.608679690619,0.40907394474,0.206106669855,0.760034812664,0.107632341829,0.460636267221,0.404323682464
0.389376370747,0.742739038281,0.398332054121,0.162057740259,0.592639615238,0.750328274346,0.31724471581,0.228567511092,0.380829587834,0.265149317492,0.344076555563,0.880975263336,0.607994657021,0.503941048112,0.217235734049,0.167663511529,0.324614528898,0.411201695667,0.916250884961,0.350525276192,0.378423386067,0.421783254015,0.539157891991,0.301878265246,0.500225067536,0.726138155304,0.507746806719,0.610541371174,0.963154757255,0.52561851903,0.337513322574,0.760161979511,0.440572007827,1.0,0.997275344963,0.746931818838,0.355073905899,0.583813531638,0.579432107159,0.62604458181,0.361947915743,0.799577918859,0.503426508781,0.359526059717,0.765416268618,0.49757838954,0.624607777507,0.483722615301,0.224838613033,0.996665905903
0.667536637522,0.548077986233,0.793075564341,0.300357859438,0.407051283365,0.455650209771,0.623947508523,0.523194834232,0.269623986983,0.595832338372,0.44846377259,0.588433538943,0.517078742562,0.512755386652,0.308720262907,0.739362908511,0.384304138566,0.789823635488,0.563763394411,0.104252724904,0.355249011203,0.684027400502,0.535973664351,0.612089693966,0.4727363873,0.388879941092,0.187854594784,0.556239295111,0.333065768937,0.184404576048,0.407893053991,0.514432863604,0.503842180034,0.540058420788,0.656993877317,0.631066598106,0.494051529993,0.50806722153,0.388033436245,0.937612736918,0.40471275712,0.334691645339,0.464414459681,0.358358684423,0.430656807599,0.579105261162,0.694544337198,0.505124942442,0.505990648044,0.230071173366
0.653731126089,0.673519556528,0.574997131742,0.38603184421,0.570782374989,0.534053353324,0.618073966245,0.507306061043,0.6701390443,0.311669538059,0.493116664415,0.737755802801,0.230011570327,0.558248811705,0.517971534549,0.430453036737,0.428621465239,0.407807528536,0.702083708317,0.323473283582,0.180252862938,0.68071026891,0.32218362266,0.602554631913,0.613497186818,0.55334410301,0.581960234271,0.718482900522,0.382689090346,0.496133822311,0.614752968339,0.575456287752,0.562875415165,0.644292141426,0.617852442533,0.507957453938,0.48895545452,0.663447440696,0.500915221411,0.58094462012,0.494610051528,0.257630014959,0.579521722337,0.581590157072,0.348570178733,0.37087067731,0.603210891067,0.560787080699,0.766854035725,0.618593442759
0.581590478071,0.485274274888,0.448447121895,0.298714033564,0.662002542502,0.723365942411,0.628964695033,0.349253415514,0.563740388396,0.680399678274,0.730095120777,0.604794022025,0.553025390384,0.410736416149,0.508084139814,0.603640646616,0.53235322987,0.202858527589,0.598639859846,0.477807274929,0.352894585934,0.719063727656,0.344774288949,0.393287220726,0.580685902223,0.657906204702,0.323407941081,0.649536675195,0.291282730981,0.603496065026,0.782513031899,0.667646168003,0.517844480346,0.670506522405,0.444043157146,0.568319823437,0.234828474806,0.286119363421,0.257017184202,0.59885396308,0.289172017018,0.502938347091,0.311151477454,0.853471951079,0.454130051504,0.287172143459,0.477564448982,0.188030252456,0.460306335905,0.577239305111
0.348421910036,0.597820118552,0.431824107972,0.459147882907,0.335658289636,0.324352292306,0.541073220038,0.0858891996396,0.48964086038,0.533566586887,0.407715010037,0.639403655278,0.565774195821,0.290393732919,0.462071840226,0.646664281494,0.567427555594,0.749202205501,0.138345512797,0.413959676081,0.360146415995,0.597506235618,0.62306081614,1.0,0.46265465702,0.198350397291,0.293224704133,0.408355459482,0.438431439988,0.560324501845,0.503052080536,0.334099389183,0.386529281469,0.143555584972,0.576374640323,0.650678576174,0.379666036943,0.141030364958,0.459512987734,0.871652955347,0.333210202702,0.631337975813,0.442314204354,0.690039850108,0.40270150322,0.104212371417,0.555523992275,0.282554294368,0.328655758712,0.147218325903
0.345598914458,0.629409846572,0.547819540846,0.361029096418,0.173677679395,0.42439002046,0.499517827426,0.627693990239,0.162497647783,0.307248550614,0.436048370315,0.459244313329,0.647384319705,0.541448850301,0.136800294803,0.2953755419,0.501385086868,0.718676731151,0.532213782594,0.463229472311,0.701490246072,0.526424292472,0.714860806274,0.512824117255,0.376123799451,0.561231750758,0.487055347753,0.552689198319,0.496161385896,0.442718230991,0.438491926174,0.478460682381,0.32463710375,0.705260858131,0.770370283327,0.607275700098,0.602900482755,0.649746527889,0.344971889211,0.602283632775,0.705731351201,0.515974199769,0.525907778358,0.350958264572,0.558821402099,0.519653747328,0.503115427861,0.544444775206,0.471843821158,0.441754066498
0.790177014816,0.394661239452,0.398119772331,0.378828858923,0.324597051074,0.429647827873,0.735051300354,0.330783269987,0.215424094499,0.409447318551,0.589692493756,0.665977851173,0.389295558036,0.579048620332,0.25481109621,0.455954801781,0.590505904866,0.462687764948,0.31299362828,0.577876658916,0.821831245609,0.651130379353,0.81045510755,0.476024934827,0.599893392471,0.531910148795,0.760555591114,0.911848401574,0.529404208713,0.719632265038,0.594400781776,0.36317322574,0.268332443912,0.261898388596,0.504618068044,0.335224141019,0.359308075139,0.661133799618,0.315038834124,0.692366679869,0.315214959233,0.379832474227,0.781665499017,0.653116104101,0.503513724791,0.70815554538,0.598976444298,0.463558533537,0.227471145644,0.513532523458
0.314460918874,0.729066522741,0.472578530458,0.490167755367,0.345062105194,0.523134845152,0.608839254571,0.593364761083,0.807297238894,0.758209423745,0.49092052651,0.619481849537,0.689223358377,0.0691186063505,0.467192238453,0.35859401296,0.649801633077,0.731512253305,0.587391554772,0.381725977436,0.344043103837,0.435077374787,0.397289664358,0.436341898676,0.623051060862,0.484040212298,0.419109910396,0.417402165559,0.406430143934,0.272552703186,0.852578281367,0.74076362684,0.640658391389,0.430953177267,0.420293238891,0.88266669748,0.622401660011,0.668096720866,0.197950067576,0.304375718302,0.448766401936,0.619270870882,0.545439997638,0.4332947583,0.470059130101,0.342996053909,0.368233896738,0.346270411256,0.461759097989,0.256651334978
0.477683452191,0.476726317308,0.493240420171,0.342933542237,0.447385735995,0.515480364121,0.695496410973,0.355591866788,0.31590743599,0.484067894739,0.36656206632,0.658089607504,0.655733235025,0.255325340005,0.161174743557,0.479475075829,0.405326250458,0.507634122316,0.591971753243,0.240296691184,0.538350211442,0.599787518139,0.510129030392,0.418080771802,0.593165330402,0.622879080308,0.2741472112,0.436005323286,0.282258068744,0.555764626933,0.586550360021,0.607891250379,0.341921126568,0.705481678634,0.664391267207,0.649052188834,0.482371895711,0.508293251119,0.385688436905,0.662289216864,0.283526179227,0.398708974659,0.468283183126,0.476210766704,0.677892262746,0.418578415789,0.482436071624,0.261839810951,0.508233648843,0.542470510933
