topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49
0.029562960246,0.0105068406446,0.013810741688,0.0606074348869,0.012249237967,0.0233021347227,0.0236791390503,0.0101831719313,0.0553565736817,0.0214379325409,0.00785480459009,0.0141450886787,0.0144893185074,0.009094131596,0.0109360167078,0.0449905203084,0.0688623611434,0.00808201751104,0.0116460111418,0.0111332622778,0.720533164075,0.0457978772036,0.0407684529828,0.0112618565669,0.00900627530546,0.0109704894075,0.0131928388747,0.0126610102431,0.0297109185783,0.0111607276651,0.0393485757486,0.10671823521,0.179836207471,0.0527848487934,0.00921105355836,0.00885426576311,0.0482709058694,0.0678729035227,0.11801768893,0.103602260242,0.0077472168057,0.00773038562219,0.00935357563936,0.0343571685232,0.0292353823088,0.11323082547,0.00887655012886,0.0111487181109,0.0299378390316,0.00986731072639
0.0643954142332,0.00298342388675,0.00427170868347,0.0506241090365,0.00429337681057,0.0112495581478,0.00259574714642,0.00491612404327,0.0176546897155,0.268602738116,0.031225272568,0.0197729905027,0.0335133579386,0.0136376888556,0.0163998059195,0.153419907032,0.0181726907631,0.00249979509876,0.0174645236528,0.00344355532975,0.00491710518871,0.00572102211177,0.0142894056848,0.00394729810611,0.0135059383149,0.0253744120599,0.0202562091503,0.00443770362881,0.0403190353577,0.321996783249,0.0125493116605,0.0604736666189,0.0137110770801,0.145332887253,0.0138130266903,0.00280652006962,0.306963047402,0.0221401456859,0.00516721384932,0.0242913491108,0.0211797296652,0.011792000807,0.185774467135,0.0120422405877,0.00366147571376,0.338290418637,0.00281358350338,0.00538226021584,0.0172053886861,0.0147971592567
0.019756756191,0.0205878457296,0.00699376524803,0.0265514120264,0.0229096970847,0.0146888790066,0.00419192230702,0.00641912778303,0.054650398956,0.132546357108,0.00397767626196,0.00891658633908,0.0861223584771,0.0291444100834,0.020453585012,0.00861420992376,0.0220102892448,0.027031100042,0.00624042532508,0.021437087965,0.101120900663,0.0074701068691,0.0762490622656,0.00603457905646,0.00482594321923,0.00691542613873,0.0632288425047,0.0743664176914,0.0198556358929,0.00703534591353,0.0157562995586,0.0103275711493,0.0209613199625,0.251451019329,0.00493567206801,0.054234868684,0.0924498294708,0.007911119054,0.0181213219444,0.00867978727534,0.0691980087729,0.0148054572344,0.00473665453524,0.110106105039,0.00559761742438,0.025843744173,0.00454371045606,0.00702777549607,0.0339187044001,0.610990776685
0.0528240552621,0.0344562938466,0.0725673446949,0.0173619065538,0.416436726249,0.0257975639488,0.0093474189005,0.0112736893948,0.013210482109,0.0245036745627,0.00897808475993,0.0592103810408,0.0606513037372,0.0278968152833,0.0335469126229,0.0182378491916,0.0143924769315,0.00923779037569,0.0132121154438,0.0584987612935,0.0430341230167,0.0131194871694,0.20386872419,0.0127763014531,0.0102173995547,0.0121453208218,0.0150940076965,0.0143636071553,0.0530884320043,0.046718048416,0.00939027872156,0.0245352204314,0.0443789268795,0.277353411106,0.0104497154855,0.0101064230311,0.25135632539,0.073829054076,0.0118494902612,0.0183766883723,0.00884281683502,0.0402536743168,0.126060279905,0.0389773692747,0.0320449512958,0.015676182712,0.0462219836638,0.0295052066512,0.0515216764972,0.011194223228
0.0114270544511,0.0332349248363,0.0150114591291,0.0167034905222,0.0132506750356,0.0248192422636,0.0250873062276,0.0413434692268,0.0354552859576,0.0233017643383,0.00853770787516,0.0786101459347,0.0371294976652,0.00983762278393,0.0118300913061,0.0173903127788,0.0138466706564,0.00878467487762,0.0344968966397,0.0566262138725,0.0151756917332,0.012621956518,0.0441014799154,0.0333589842247,0.0266776791245,0.0116847335059,0.492859893048,0.204154793639,0.0114842452028,0.0118873574054,0.0252023366405,0.0232839785912,0.0423165808158,0.162924663159,0.00996410370723,0.00961552046579,0.625140547683,0.0437324448405,0.0594825539995,0.0175226999234,0.00841329182352,0.00839501356152,0.103685668199,0.101770097671,0.0113004348266,0.0409305880667,0.00963972075304,0.0118745659579,0.0315405250891,0.0106740132132
0.019756756191,0.0205878457296,0.00699376524803,0.0432171253411,0.00656365977083,0.0889782095577,0.00419192230702,0.0280623816355,0.00592434288317,0.0108561778202,0.00397767626196,0.0389804747921,0.0245313334564,0.00487302033549,0.020453585012,0.00861420992376,0.00819493471057,0.0040927369782,0.00624042532508,0.021437087965,0.0449586849267,0.0074701068691,0.130652663166,0.021063001899,0.00482594321923,0.00691542613873,0.00663074003795,0.648814377507,0.0198556358929,0.00703534591353,0.0850272381588,0.073670007532,0.0209613199625,0.251451019329,0.00493567206801,0.0169579448561,0.295672878037,0.007911119054,0.00674698312921,0.00867978727534,0.167046577521,0.00395701409568,0.00473665453524,0.0184100239936,0.0474182783738,0.00740426830302,0.0668282807526,0.00702777549607,0.0731586630331,0.0316222552087
0.0053926843493,0.0200008504968,0.00662163599617,0.663540289923,0.00625329197373,0.0142186933702,0.00397371101924,0.00621365385405,0.00561595012321,0.219192845524,0.00376602922506,0.00863116967655,0.0541573961246,0.00464259574927,0.00558288651816,0.134479077452,0.00793261785233,0.0038749677086,0.00594534192211,0.00533790377946,0.00716175070747,0.0442938760892,0.0741831027377,0.0204923022974,0.00459774471136,0.00669406588118,0.00627252419955,0.0230382306639,0.0193176497336,0.0184454207579,0.00399193129427,0.102935816747,0.0199701475178,0.0253079858214,0.00470228494552,0.00429637368252,0.0234225914556,0.00753703558851,0.318965384657,0.029474934881,0.0144248296426,0.00375103099811,0.00448462324079,0.107494507794,0.0463595274637,0.00705415167258,0.0287479675206,0.00680281897675,0.020342009852,0.0308722096544
0.288835326473,0.0711666027615,0.0700565940662,0.010792676307,0.0246888576087,0.0160365312615,0.00481736236994,0.00700805986065,0.00680826226771,0.012511826518,0.00458430178269,0.009734651331,0.0262072797155,0.00553346631502,0.0066541900603,0.00978170357644,0.00894679073965,0.0289036194758,0.0234730284091,0.0231567287146,0.00853602347406,0.0214342284419,0.0821705426357,0.00685245240844,0.0181525290962,0.0198426643993,0.00765746298519,0.00770378930136,0.0213976188981,0.132740218094,0.00483945095839,0.0454459967628,0.133887551958,0.0308068359495,0.446267016149,0.00520852895573,0.0998230013008,0.00898332200271,0.00736599476541,0.0326485588218,0.0389485268244,0.0159862401611,0.0194550535313,0.0209051554506,0.0798506276816,0.0278507619548,0.0052216377518,0.00767254883037,0.00847056796244,0.00600391922505
0.00918444244416,0.0283166162948,0.207881539713,0.0140521270403,0.0106501690993,0.0518335442821,0.00706503759609,0.0902867364615,0.0505898942832,0.0184618140257,0.0485646520355,0.181783944944,0.032230211584,0.0382461812389,0.00950838146218,0.0407932537255,0.0116487733441,0.17899775534,0.0101256901308,0.00958768842471,0.0355983156373,0.0106184594323,0.0354463615904,0.00979168476709,0.0829458990806,0.00983000286312,0.0113472485769,0.0110081868293,0.00923040924773,0.0100004640474,0.0215288777753,0.0182453756972,0.0340117571506,0.0454569982409,0.084831863669,0.0231707654941,0.126320337565,0.0374637128278,0.009590567833,0.0951438220566,0.020273724399,0.00666912488036,0.0412391870147,0.0298720341242,0.0439332232947,0.0581128269456,0.00765793897088,0.054418615567,0.0110287285309,0.00857918901362
0.0420828753943,0.00352200552215,0.0751930830136,0.00815169385807,0.00486291600407,0.0121123704326,0.0132928886562,0.509468397962,0.0042344218633,0.00769082633588,0.00281789943548,0.0208204959289,0.0213271760854,0.00361034688039,0.0043415705379,0.0832646313829,0.00675749897869,0.0131752680179,0.00462343650418,0.00399404124288,0.00556938525801,0.0174429230808,0.35738674553,0.00447092812487,0.00357546815876,0.00570242310892,0.0215708942537,0.00502638853983,0.0422934940877,0.00580130830867,0.00300991297615,0.0921601406957,0.0155299241385,0.354502153368,0.0366952075466,0.0366378622528,0.139046251011,0.00586122815639,0.0361361707037,0.00643072278681,0.00283443228115,0.0125479777373,0.0152481562687,0.0547174318062,0.0291267754152,0.055048463181,0.0367300722162,0.0376400666979,0.135307499249,0.00391729700883
