0,128.0
1,36.0
2,55.0
3,15.0
4,
5,25.0
6,32.0
7,44.0
8,31.0
9,42.0
10,48.0
11,38.0
12,40.0
13,61.0
14,25.0
15,25.0
16,72.0
17,95.0
18,35.0
19,34.0
20,25.0
21,39.0
22,128.0
23,128.0
24,35.0
25,38.0
26,34.0
27,41.0
28,77.0
29,33.0
30,41.0
31,41.0
32,37.0
33,118.0
34,32.0
35,34.0
36,50.0
37,130.0
38,
39,28.0
40,35.0
41,33.0
42,35.0
43,85.0
44,23.0
45,31.0
46,48.0
47,33.0
48,17.0
49,28.0
50,26.0
51,74.0
52,9.0
53,33.0
54,38.0
55,44.0
56,45.0
57,44.0
58,51.0
59,49.0
60,53.0
61,44.0
62,31.0
63,32.0
64,153.0
65,35.0
66,12.0
67,38.0
68,56.0
69,37.0
70,46.0
71,82.0
72,82.0
73,39.0
74,104.0
75,27.0
76,95.0
77,48.0
78,56.0
79,
80,34.0
81,51.0
82,51.0
83,25.0
84,85.0
85,37.0
86,53.0
87,74.0
88,64.0
89,74.0
90,
91,42.0
92,38.0
93,25.0
94,50.0
95,41.0
96,37.0
97,32.0
98,82.0
99,30.0
100,47.0
101,49.0
102,96.0
103,45.0
104,25.0
105,24.0
106,24.0
107,25.0
108,30.0
109,25.0
110,127.0
111,15.0
112,63.0
113,24.0
114,
115,37.0
116,37.0
117,84.0
118,38.0
119,48.0
120,41.0
121,51.0
122,52.0
123,42.0
124,38.0
125,37.0
126,26.0
127,44.0
128,8.0
129,33.0
130,31.0
131,44.0
132,33.0
133,45.0
134,
135,41.0
136,31.0
137,31.0
138,42.0
139,45.0
140,71.0
141,48.0
142,51.0
143,45.0
144,95.0
145,41.0
146,48.0
147,34.0
148,56.0
149,53.0
150,40.0
151,48.0
152,33.0
153,54.0
154,
155,33.0
156,97.0
157,48.0
158,34.0
159,46.0
160,41.0
161,18.0
162,44.0
163,42.0
164,93.0
165,38.0
166,64.0
167,104.0
168,104.0
169,50.0
170,71.0
171,25.0
172,85.0
173,45.0
174,35.0
175,43.0
176,32.0
177,33.0
178,45.0
179,64.0
180,25.0
181,45.0
182,32.0
183,
184,
185,37.0
186,36.0
187,31.0
188,59.0
189,64.0
190,35.0
191,65.0
192,90.0
193,37.0
194,47.0
195,56.0
196,48.0
197,56.0
198,51.0
199,37.0
200,39.0
201,48.0
202,127.0
203,41.0
204,43.0
205,25.0
206,78.0
207,25.0
208,38.0
209,15.0
210,42.0
211,50.0
212,42.0
213,21.0
214,34.0
215,43.0
216,25.0
217,37.0
218,43.0
219,32.0
220,35.0
221,49.0
222,51.0
223,44.0
224,35.0
225,35.0
226,30.0
227,48.0
228,54.0
229,25.0
230,82.0
231,114.0
232,29.0
233,
234,37.0
235,71.0
236,71.0
237,32.0
238,32.0
239,12.0
240,34.0
241,31.0
242,114.0
243,74.0
244,35.0
245,
246,45.0
247,31.0
248,34.0
249,72.0
250,42.0
251,32.0
252,123.0
253,104.0
254,32.0
255,30.0
256,37.0
257,
258,33.0
259,23.0
260,42.0
261,38.0
262,50.0
263,
264,37.0
265,103.0
266,104.0
267,37.0
268,36.0
269,23.0
270,35.0
271,31.0
272,31.0
273,13.0
274,18.0
275,29.0
276,45.0
277,44.0
278,54.0
279,33.0
280,31.0
281,37.0
282,59.0
283,31.0
284,28.0
285,
286,40.0
287,43.0
288,71.0
289,77.0
290,43.0
291,
292,37.0
293,30.0
294,43.0
295,43.0
296,26.0
297,
298,104.0
299,82.0
300,32.0
301,31.0
302,153.0
303,31.0
304,32.0
305,54.0
306,43.0
307,31.0
308,53.0
309,47.0
310,42.0
311,26.0
312,44.0
313,34.0
314,35.0
315,39.0
316,33.0
317,42.0
318,43.0
319,82.0
320,67.0
321,27.0
322,37.0
323,50.0
324,48.0
325,48.0
326,46.0
327,42.0
328,48.0
329,
330,81.0
331,9.0
332,42.0
333,48.0
334,82.0
335,31.0
336,29.0
337,44.0
338,42.0
339,37.0
340,114.0
341,114.0
342,30.0
343,44.0
344,138.0
345,82.0
346,51.0
347,114.0
348,33.0
349,37.0
350,60.0
351,31.0
352,127.0
353,127.0
354,82.0
355,19.0
356,54.0
357,25.0
358,33.0
359,
360,38.0
361,35.0
362,64.0
363,36.0
364,
365,54.0
366,
367,60.0
368,19.0
369,71.0
370,82.0
371,26.0
372,32.0
373,49.0
374,73.0
375,43.0
376,51.0
377,41.0
378,37.0
379,31.0
380,38.0
381,32.0
382,41.0
383,38.0
384,23.0
385,29.0
386,43.0
387,35.0
388,60.0
389,48.0
390,42.0
391,38.0
392,
393,25.0
394,39.0
395,40.0
396,82.0
397,37.0
398,
399,62.0
400,65.0
401,104.0
402,42.0
403,48.0
404,46.0
405,49.0
406,31.0
407,48.0
408,38.0
409,12.0
410,51.0
411,149.0
412,82.0
413,35.0
414,33.0
415,32.0
416,37.0
417,35.0
418,55.0
419,41.0
420,104.0
421,50.0
422,9.0
423,50.0
424,46.0
425,24.0
426,85.0
427,48.0
428,70.0
429,69.0
430,47.0
431,127.0
432,54.0
433,53.0
434,63.0
435,82.0
436,23.0
437,85.0
438,34.0
439,35.0
440,35.0
441,42.0
442,32.0
443,29.0
444,44.0
445,69.0
446,54.0
447,7.0
448,149.0
449,34.0
450,37.0
451,33.0
452,46.0
453,37.0
454,153.0
455,37.0
456,38.0
457,35.0
458,28.0
459,47.0
460,34.0
461,42.0
462,3.0
463,30.0
464,64.0
465,104.0
466,54.0
467,
468,37.0
469,48.0
470,37.0
471,128.0
472,37.0
473,50.0
474,54.0
475,38.0
476,31.0
477,34.0
478,72.0
479,37.0
480,27.0
481,42.0
482,104.0
483,60.0
484,123.0
485,33.0
486,41.0
487,32.0
488,25.0
489,37.0
490,72.0
491,29.0
492,32.0
493,36.0
494,25.0
495,49.0
496,46.0
497,54.0
498,15.0
499,34.0
500,18.0
501,35.0
502,27.0
503,47.0
504,33.0
505,65.0
506,72.0
507,49.0
508,71.0
509,63.0
510,127.0
511,114.0
512,53.0
513,42.0
514,50.0
515,40.0
516,34.0
517,37.0
518,
519,42.0
520,33.0
521,72.0
522,30.0
523,42.0
524,42.0
525,67.0
526,53.0
527,61.0
528,69.0
529,54.0
530,48.0
531,45.0
532,32.0
533,51.0
534,46.0
535,54.0
536,46.0
537,61.0
538,32.0
539,83.0
540,39.0
541,32.0
542,48.0
543,31.0
544,26.0
545,68.0
546,93.0
547,34.0
548,49.0
549,45.0
550,50.0
551,53.0
552,
553,45.0
554,31.0
555,50.0
556,48.0
557,
558,42.0
559,37.0
560,53.0
561,47.0
562,77.0
563,153.0
564,39.0
565,37.0
566,83.0
567,34.0
568,44.0
569,60.0
570,104.0
571,31.0
572,65.0
573,128.0
574,50.0
575,77.0
576,45.0
577,23.0
578,35.0
579,127.0
580,36.0
581,34.0
582,50.0
583,59.0
584,56.0
585,82.0
586,35.0
587,104.0
588,
589,50.0
590,34.0
591,44.0
592,26.0
593,50.0
594,72.0
595,
596,53.0
597,
598,26.0
599,42.0
600,54.0
601,37.0
602,47.0
603,8.0
604,39.0
605,42.0
606,39.0
607,49.0
608,35.0
609,56.0
610,29.0
611,62.0
612,25.0
613,41.0
614,42.0
615,39.0
616,104.0
617,76.0
618,48.0
619,111.0
620,41.0
621,38.0
622,31.0
623,56.0
624,31.0
625,37.0
626,65.0
627,
628,48.0
629,
630,49.0
631,31.0
632,31.0
633,50.0
634,65.0
635,37.0
636,37.0
637,35.0
638,64.0
639,104.0
640,85.0
641,72.0
642,6.0
643,73.0
644,31.0
645,65.0
646,44.0
647,37.0
648,45.0
649,
650,40.0
651,42.0
652,65.0
653,33.0
654,63.0
655,50.0
656,32.0
657,33.0
658,36.0
659,44.0
660,65.0
661,53.0
662,40.0
663,63.0
664,31.0
665,42.0
666,46.0
667,72.0
668,
669,12.0
670,37.0
671,107.0
672,37.0
673,37.0
674,75.0
675,27.0
676,69.0
677,48.0
678,60.0
679,
680,25.0
681,85.0
682,37.0
683,21.0
684,48.0
685,128.0
686,40.0
687,35.0
688,33.0
689,
690,41.0
691,
692,51.0
693,25.0
694,16.0
695,23.0
696,36.0
697,65.0
698,96.0
699,96.0
700,47.0
701,33.0
702,35.0
703,37.0
704,44.0
705,24.0
706,44.0
707,42.0
708,42.0
709,34.0
710,42.0
711,41.0
712,65.0
713,25.0
714,21.0
715,38.0
716,51.0
717,71.0
718,47.0
719,67.0
720,42.0
721,85.0
722,40.0
723,44.0
724,35.0
725,130.0
726,51.0
727,45.0
728,12.0
729,48.0
730,45.0
731,46.0
732,47.0
733,51.0
734,39.0
735,49.0
736,18.0
737,53.0
738,74.0
739,42.0
740,33.0
741,12.0
742,44.0
743,84.0
744,25.0
745,33.0
746,47.0
747,26.0
748,104.0
749,35.0
750,33.0
751,35.0
752,41.0
753,49.0
754,48.0
755,38.0
756,93.0
757,27.0
758,34.0
759,73.0
760,72.0
761,42.0
762,
763,31.0
764,48.0
765,82.0
766,49.0
767,43.0
768,
769,42.0
770,69.0
771,85.0
772,38.0
773,33.0
774,32.0
775,50.0
776,34.0
777,31.0
778,48.0
779,46.0
780,32.0
781,4.0
782,34.0
783,51.0
784,44.0
785,45.0
786,36.0
787,31.0
788,56.0
789,25.0
790,16.0
791,29.0
792,78.0
793,9.0
794,13.0
795,40.0
796,36.0
797,31.0
798,49.0
799,42.0
800,104.0
801,25.0
802,
803,69.0
804,46.0
805,84.0
806,
807,71.0
808,
809,34.0
810,41.0
811,27.0
812,95.0
813,42.0
814,104.0
815,42.0
816,31.0
817,47.0
818,53.0
819,27.0
820,81.0
821,48.0
822,13.0
823,67.0
824,45.0
825,71.0
826,33.0
827,24.0
828,42.0
829,41.0
830,47.0
831,35.0
832,31.0
833,104.0
834,50.0
835,71.0
836,104.0
837,33.0
838,104.0
839,42.0
840,114.0
841,37.0
842,43.0
843,25.0
844,21.0
845,21.0
846,56.0
847,81.0
848,33.0
849,
850,82.0
851,44.0
852,48.0
853,82.0
854,35.0
855,38.0
856,26.0
857,37.0
858,48.0
859,
860,50.0
861,104.0
862,48.0
863,49.0
864,24.0
865,44.0
866,37.0
867,36.0
868,
869,25.0
870,16.0
871,44.0
872,42.0
873,35.0
874,32.0
875,53.0
876,32.0
877,42.0
878,31.0
879,77.0
880,
881,34.0
882,50.0
883,26.0
884,40.0
885,47.0
886,69.0
887,95.0
888,33.0
889,44.0
890,51.0
891,48.0
892,25.0
893,74.0
894,96.0
895,37.0
896,59.0
897,31.0
898,37.0
899,26.0
900,42.0
901,34.0
902,42.0
903,44.0
904,50.0
905,45.0
906,37.0
907,54.0
908,31.0
909,44.0
910,
911,44.0
912,32.0
913,25.0
914,47.0
915,93.0
916,59.0
917,34.0
918,34.0
919,33.0
920,82.0
921,49.0
922,41.0
923,40.0
924,149.0
925,38.0
926,39.0
927,42.0
928,71.0
929,43.0
930,24.0
931,45.0
932,73.0
933,31.0
934,42.0
935,74.0
936,44.0
937,37.0
938,33.0
939,
940,37.0
